x,y,z
-3.453595722105338,-0.9425101011647331,9.063338271952986
-3.475371899015266,-0.9630445542467079,9.260801083525502
-3.418734989404363,-0.9621525031426461,9.252222967596568
-3.306410684265159,-0.9453109692325432,9.090271898152114
-3.155232145399885,-0.916638469088976,8.814552234688955
-3.182105602740234,-0.9396004247640724,9.035358326222413
-3.1587360468072294,-0.9482449474820096,9.118485534615646
-3.0766975880448344,-0.9392717287177592,9.032197528844527
-3.066734388672233,-0.9523720049682275,9.158172024998256
-2.984863799713932,-0.9432093873722445,9.07006272768004
-2.931601916276723,-0.9429212453329491,9.067291904567085
-2.9051868463030965,-0.9514146421547136,9.148965860505015
-2.8174559122729215,-0.9397705263458633,9.036994052114858
-2.770991493137008,-0.941711283491103,9.055656704631026
-2.682815975834174,-0.9292787184535709,8.936103033658204
-2.6766283873275114,-0.9453145766719975,9.090306587906664
-2.586927642634495,-0.9319073313932048,8.96138022509466
-2.55032900736578,-0.9374725968205693,9.014896768927004
-2.484793697786941,-0.9324113484581856,8.96622693936235
-2.4921441979038046,-0.9550668270435276,9.18408589480293
-2.3959452438850515,-0.9381612874750028,9.021519336004161
-2.4389964772113175,-0.9762411513848976,9.387701817803357
-2.331823094966025,-0.9545559170696366,9.179172897144689
-2.308426720418988,-0.9669546101483437,9.298400849570424
-2.257031574276117,-0.9679363404042448,9.307841335555722
-2.227670884979948,-0.9786459953075449,9.41082720811511
-2.137281882134764,-0.962410304017472,9.25470202488462
-2.121245662654777,-0.9796812844777688,9.420782725777395
-2.0348938925408824,-0.9645319605210906,9.275104236558976
-2.0315879491049635,-0.9889910358040389,9.510306886201219
-1.91665721577938,-0.9863586450779125,9.484993366923971
-1.879028664654244,-0.9954350752005405,9.572273870763096
-3.90786282225432,-0.9552638141125916,9.669452795934264
-3.779304547805945,-0.9372271390341421,9.486880426197127
-3.7222356015018505,-0.9366492774467791,9.481031146386627
-3.542814502281281,-0.9048064077640362,9.158708536929886
-3.566701476068103,-0.924708569720737,9.360163896940705
-3.5030466246577747,-0.922177703427835,9.334545746446045
-3.422294576522425,-0.9149965815785361,9.261856382819149
-3.3050527310244324,-0.8976765906993042,9.086538494966016
-3.24543158837548,-0.8957005191160828,9.066536134766604
-3.2139072955997765,-0.901541175950469,9.125656929172292
-3.106194937052792,-0.8858486213291212,8.966812415314411
-3.097979592788563,-0.8984803790953627,9.09467467037514
-3.0875472974938183,-0.9108936659005715,9.22032550005392
-3.007405110683179,-0.9028157652233657,9.138558685343105
-2.9243760074410474,-0.8935672469293523,9.044942545220207
-2.865018697701556,-0.8913470420615112,9.022468998279841
-2.794160732567778,-0.8854003345204824,8.962274728372716
-2.787929722454035,-0.900094294598798,9.111011183437338
-2.7445064168917788,-0.903114808249045,9.141585684144944
-2.695582607800397,-0.9044082722313912,9.15467849550843
-2.609814586818145,-0.893144455067995,9.040662925406808
-2.607891507645552,-0.9107003355237021,9.218368554835704
-2.5674693031018343,-0.9152633642399376,9.264556833012158
-2.4629145589627766,-0.8966718680773342,9.076368406009838
-2.417060473604221,-0.8991077500741719,9.1010250983674
-2.349883993241637,-0.8935440468187184,9.044707707083017
-2.3501857121437095,-0.9139692022320339,9.251456956034886
-2.2934808353170086,-0.9126593688295331,9.238198448731552
-2.231700771001029,-0.9092194751241944,9.203378863486712
-2.202576096008951,-0.919240438854932,9.304813916644413
-2.1994508928233274,-0.9408845455159862,9.523901737806831
-2.0999752800226776,-0.9213648329976797,9.326317640097328
-2.0416903212224646,-0.9193657697573394,9.306082551786659
-2.0081225632285755,-0.9286895277995011,9.400460290100913
-1.9731341848500532,-0.9378560332754545,9.493246273086926
-1.9411551296183964,-0.9490175767397062,9.60622659963432
-1.8799402095338011,-0.9461220768467824,9.576917523835956
-1.8286272915917865,-0.9481855090514778,9.597804173163762
-3.9279631232001706,-0.8968297652228359,9.582298168506515
-3.814786806268681,-0.8834321346203755,9.439149383572525
-3.739302899946072,-0.8785015179689277,9.386467547240926
-3.7054197780895266,-0.8833431858576111,9.438198998561257
-3.571771308716675,-0.864191125773096,9.233566238379199
-3.5122714425619503,-0.8626707991073564,9.217322103773533
-3.447120522072032,-0.8596943489123435,9.18551982160325
-3.399189762130685,-0.860986608667974,9.199327144653616
-3.325039412696014,-0.8555732717714641,9.141487618981708
-3.204398566798848,-0.8378297935425696,8.951905040962094
-3.2276304403641447,-0.8577385480615213,9.164622804535425
-3.152777728273376,-0.8518106471579885,9.101285350568451
-3.0811647336957515,-0.846571935901419,9.045311636017745
-3.0020751019762435,-0.8390629019081629,8.965080353035125
-2.938517487677888,-0.8357076633248147,8.929230855417114
-2.907893493638735,-0.8417660955890637,8.99396298925224
-2.870017252729572,-0.8459073112156078,9.038210364230665
-2.846494861470717,-0.8545108962654117,9.130136525094471
-2.7464159465020854,-0.8400234367907281,8.975343317092417
-2.696280496845873,-0.8405483255440575,8.980951561527132
-2.665218142214327,-0.8471563010378487,9.051555363861858
-2.641367856910023,-0.8563668450458214,9.14996665929496
-2.5330158517659926,-0.8379976259282439,8.953698268645011
-2.5280722884424622,-0.8537863582836858,9.122395101644305
-2.498604357704887,-0.8617883042890457,9.207892969272056
-2.4900708240054654,-0.8775155653091737,9.375933003526884
-2.3819156195935047,-0.8580543932023683,9.16799749439523
-2.32093548089253,-0.8550890636108035,9.136314031807201
-2.2832717256840245,-0.860775909262445,9.197075898535344
-2.206445689619059,-0.8516181569661936,9.099228663241808
-2.2362619619725748,-0.8841781546229068,9.447120334561369
-2.179810378981632,-0.8834046591442947,9.43885581815539
-2.073694519955211,-0.8619481335997305,9.20960068702456
-2.0215388621893875,-0.8623815542658021,9.214231628386836
-1.9913753015814255,-0.8724737172948535,9.322062700748178
-1.9445909978153215,-0.8756422954972105,9.355917800436659
-1.8945468780849648,-0.8774821124444704,9.375575571897597
-1.8800344477342084,-0.8963711093698737,9.57739759839807
-3.903401924215713,-0.8537340613768986,9.658414935862476
-3.7576081485499886,-0.833757541370436,9.432417722062903
